timestamp,price_per_kwh,action,reason,soc_percent,energy_kwh,cashflow,cumulative_profit
2024-02-14T06:00:00,0.15993493,HOLD,No price signal or SoC constraint,76.8,0.000,0.0000,260.7636
2024-02-14T06:05:00,0.30424453999999995,EXPORT,Price 0.3042 >= threshold 0.2400,74.6,-0.292,0.0742,260.8378
2024-02-14T06:10:00,0.30816536,EXPORT,Price 0.3082 >= threshold 0.2400,74.0,-0.083,0.0215,260.8593
2024-02-14T06:15:00,0.3077257,EXPORT,Price 0.3077 >= threshold 0.2400,73.4,-0.083,0.0215,260.8808
2024-02-14T06:20:00,0.30844108,EXPORT,Price 0.3084 >= threshold 0.2400,72.8,-0.083,0.0215,260.9023
2024-02-14T06:25:00,0.14732306,HOLD,No price signal or SoC constraint,72.8,0.000,0.0000,260.9023
2024-02-14T06:30:00,0.15620636999999998,HOLD,No price signal or SoC constraint,72.8,0.000,0.0000,260.9023
2024-02-14T06:35:00,0.16068367,HOLD,No price signal or SoC constraint,72.8,0.000,0.0000,260.9023
2024-02-14T06:40:00,0.13898,HOLD,No price signal or SoC constraint,72.8,0.000,0.0000,260.9023
2024-02-14T06:45:00,0.15212779,HOLD,No price signal or SoC constraint,72.8,0.000,0.0000,260.9023
2024-02-14T06:50:00,0.13898,HOLD,No price signal or SoC constraint,72.8,0.000,0.0000,260.9023
2024-02-14T06:55:00,0.11210426,HOLD,No price signal or SoC constraint,72.8,0.000,0.0000,260.9023
2024-02-14T07:00:00,0.08989649,HOLD,No price signal or SoC constraint,72.8,0.000,0.0000,260.9023
2024-02-14T07:05:00,0.12510237,HOLD,No price signal or SoC constraint,72.8,0.000,0.0000,260.9023
2024-02-14T07:10:00,0.12518044,HOLD,No price signal or SoC constraint,72.8,0.000,0.0000,260.9023
2024-02-14T07:15:00,0.09505938,HOLD,No price signal or SoC constraint,72.8,0.000,0.0000,260.9023
2024-02-14T07:20:00,0.08968327999999999,HOLD,No price signal or SoC constraint,72.8,0.000,0.0000,260.9023
2024-02-14T07:25:00,0.08575,HOLD,No price signal or SoC constraint,72.8,0.000,0.0000,260.9023
2024-02-14T07:30:00,0.08555,HOLD,No price signal or SoC constraint,72.8,0.000,0.0000,260.9023
2024-02-14T07:35:00,0.07677262,HOLD,No price signal or SoC constraint,72.8,0.000,0.0000,260.9023
2024-02-14T07:40:00,0.07632409,HOLD,No price signal or SoC constraint,72.8,0.000,0.0000,260.9023
2024-02-14T07:45:00,0.05955,HOLD,No price signal or SoC constraint,72.8,0.000,0.0000,260.9023
2024-02-14T07:50:00,0.061223849999999996,HOLD,No price signal or SoC constraint,72.8,0.000,0.0000,260.9023
2024-02-14T07:55:00,0.05955,HOLD,No price signal or SoC constraint,72.8,0.000,0.0000,260.9023
2024-02-14T08:00:00,0.0555094,HOLD,No price signal or SoC constraint,72.8,0.000,0.0000,260.9023
2024-02-14T08:05:00,0.06526787,HOLD,No price signal or SoC constraint,72.8,0.000,0.0000,260.9023
2024-02-14T08:10:00,0.08575,HOLD,No price signal or SoC constraint,72.8,0.000,0.0000,260.9023
2024-02-14T08:15:00,0.06628511000000001,HOLD,No price signal or SoC constraint,72.8,0.000,0.0000,260.9023
2024-02-14T08:20:00,0.06053869,HOLD,No price signal or SoC constraint,72.8,0.000,0.0000,260.9023
2024-02-14T08:25:00,0.06014643,HOLD,No price signal or SoC constraint,72.8,0.000,0.0000,260.9023
2024-02-14T08:30:00,0.05975,HOLD,No price signal or SoC constraint,72.8,0.000,0.0000,260.9023
2024-02-14T08:35:00,0.03873128,CHARGE,Price 0.0387 <= threshold 0.0500,75.9,0.417,-0.0370,260.8653
2024-02-14T08:40:00,0.06152789,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,260.8653
2024-02-14T08:45:00,0.05975,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,260.8653
2024-02-14T08:50:00,0.05975,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,260.8653
2024-02-14T08:55:00,0.05975,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,260.8653
2024-02-14T09:00:00,0.0628641,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,260.8653
2024-02-14T09:05:00,0.05975,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,260.8653
2024-02-14T09:10:00,0.05092443,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,260.8653
2024-02-14T09:15:00,0.05955003,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,260.8653
2024-02-14T09:20:00,0.05975,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,260.8653
2024-02-14T09:25:00,0.05955003,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,260.8653
2024-02-14T09:30:00,0.05955003,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,260.8653
2024-02-14T09:35:00,0.05955003,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,260.8653
2024-02-14T09:40:00,0.06238307,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,260.8653
2024-02-14T09:45:00,0.08555003000000001,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,260.8653
2024-02-14T09:50:00,0.04955644,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,260.8653
2024-02-14T09:55:00,0.05955003,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,260.8653
2024-02-14T10:00:00,0.05955003,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,260.8653
2024-02-14T10:05:00,0.05955003,HOLD,No price signal or SoC constraint,75.9,0.000,0.0000,260.8653
2024-02-14T10:10:00,0.04880137,CHARGE,Price 0.0488 <= threshold 0.0500,79.0,0.417,-0.0412,260.8241
2024-02-14T10:15:00,0.049550040000000004,CHARGE,Price 0.0496 <= threshold 0.0500,82.0,0.417,-0.0415,260.7827
2024-02-14T10:20:00,0.05975,HOLD,No price signal or SoC constraint,82.0,0.000,0.0000,260.7827
2024-02-14T10:25:00,0.05975,HOLD,No price signal or SoC constraint,82.0,0.000,0.0000,260.7827
2024-02-14T10:30:00,0.06056716,HOLD,No price signal or SoC constraint,82.0,0.000,0.0000,260.7827
2024-02-14T10:35:00,0.0598535,HOLD,No price signal or SoC constraint,82.0,0.000,0.0000,260.7827
2024-02-14T10:40:00,0.08575,HOLD,No price signal or SoC constraint,82.0,0.000,0.0000,260.7827
2024-02-14T10:45:00,0.09375,HOLD,No price signal or SoC constraint,82.0,0.000,0.0000,260.7827
2024-02-14T10:50:00,0.08574997999999999,HOLD,No price signal or SoC constraint,82.0,0.000,0.0000,260.7827
2024-02-14T10:55:00,0.08522317,HOLD,No price signal or SoC constraint,82.0,0.000,0.0000,260.7827
2024-02-14T11:00:00,0.04764958,CHARGE,Price 0.0476 <= threshold 0.0500,85.1,0.417,-0.0407,260.7420
2024-02-14T11:05:00,0.0579379,HOLD,No price signal or SoC constraint,85.1,0.000,0.0000,260.7420
2024-02-14T11:10:00,0.05955003,HOLD,No price signal or SoC constraint,85.1,0.000,0.0000,260.7420
2024-02-14T11:15:00,0.05639412,HOLD,No price signal or SoC constraint,85.1,0.000,0.0000,260.7420
2024-02-14T11:20:00,0.05866964,HOLD,No price signal or SoC constraint,85.1,0.000,0.0000,260.7420
2024-02-14T11:25:00,0.049550040000000004,CHARGE,Price 0.0496 <= threshold 0.0500,88.2,0.417,-0.0415,260.7005
2024-02-14T11:30:00,0.049550040000000004,CHARGE,Price 0.0496 <= threshold 0.0500,91.3,0.417,-0.0415,260.6590
2024-02-14T11:35:00,0.035714010000000004,CHARGE,Price 0.0357 <= threshold 0.0500,94.4,0.417,-0.0357,260.6233
2024-02-14T11:40:00,0.058960700000000005,HOLD,No price signal or SoC constraint,94.4,0.000,0.0000,260.6233
2024-02-14T11:45:00,0.049550040000000004,CHARGE,Price 0.0496 <= threshold 0.0500,95.0,0.083,-0.0083,260.6150
2024-02-14T11:50:00,0.058352060000000004,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T11:55:00,0.06081393,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T12:00:00,0.0597,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T12:05:00,0.07071,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T12:10:00,0.06794141999999999,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T12:15:00,0.05972,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T12:20:00,0.05975,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T12:25:00,0.07472,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T12:30:00,0.13752363,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T12:35:00,0.09375,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T12:40:00,0.06892983999999999,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T12:45:00,0.08575,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T12:50:00,0.05120954,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T12:55:00,0.05033406,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T13:00:00,0.0496877,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T13:05:00,0.049550040000000004,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T13:10:00,0.049550040000000004,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T13:15:00,0.05097416,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T13:20:00,0.03875,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T13:25:00,0.03875,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T13:30:00,0.049550040000000004,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T13:35:00,0.06185396,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T13:40:00,0.061485399999999996,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T13:45:00,0.05955003,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T13:50:00,0.05283143,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T13:55:00,0.05245464,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T14:00:00,0.05955003,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T14:05:00,0.05223924,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T14:10:00,0.06084362,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T14:15:00,0.10580676,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T14:20:00,0.08575,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T14:25:00,0.08575,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T14:30:00,0.08575,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T14:35:00,0.09070982,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T14:40:00,0.14170915,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T14:45:00,0.19401,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T14:50:00,0.19401,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T14:55:00,0.09631158999999999,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T15:00:00,0.150972,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T15:05:00,0.10339,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T15:10:00,0.09715837999999999,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T15:15:00,0.09613984,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T15:20:00,0.08555002,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T15:25:00,0.08575,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T15:30:00,0.10923605,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T15:35:00,0.10921847999999999,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T15:40:00,0.15083235,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T15:45:00,0.15002414,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T15:50:00,0.19401,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T15:55:00,0.15363141,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T16:00:00,0.11324969,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T16:05:00,0.15411747,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T16:10:00,0.19401,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T16:15:00,0.15452779,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T16:20:00,0.09375,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T16:25:00,0.13897,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T16:30:00,0.15777552,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T16:35:00,0.15880127,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T16:40:00,0.13898,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T16:45:00,0.11575,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T16:50:00,0.13301,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T16:55:00,0.1148,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T17:00:00,0.13301,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T17:05:00,0.13897,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T17:10:00,0.12567326,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T17:15:00,0.13898,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T17:20:00,0.13301,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T17:25:00,0.13898,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T17:30:00,0.20801,HOLD,No price signal or SoC constraint,95.0,0.000,0.0000,260.6150
2024-02-14T17:35:00,0.36055000000000004,EXPORT,Price 0.3606 >= threshold 0.2400,92.8,-0.292,0.0906,260.7056
2024-02-14T17:40:00,0.20286,HOLD,No price signal or SoC constraint,92.8,0.000,0.0000,260.7056
2024-02-14T17:45:00,0.16136642,HOLD,No price signal or SoC constraint,92.8,0.000,0.0000,260.7056
2024-02-14T17:50:00,0.21015246999999998,HOLD,No price signal or SoC constraint,92.8,0.000,0.0000,260.7056
2024-02-14T17:55:00,0.279,HOLD,No price signal or SoC constraint,92.8,0.000,0.0000,260.7056
2024-02-14T18:00:00,0.36055000000000004,EXPORT,Price 0.3606 >= threshold 0.2400,90.7,-0.292,0.0906,260.7962
2024-02-14T18:05:00,0.19072,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T18:10:00,0.19072,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T18:15:00,0.19072,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T18:20:00,0.1452,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T18:25:00,0.19072,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T18:30:00,0.19401,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T18:35:00,0.19072,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T18:40:00,0.19401,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T18:45:00,0.20244,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T18:50:00,0.19401,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T18:55:00,0.19072,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T19:00:00,0.19072,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T19:05:00,0.19072,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T19:10:00,0.1452,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T19:15:00,0.14079039000000002,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T19:20:00,0.13897,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T19:25:00,0.13897,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T19:30:00,0.13898,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T19:35:00,0.13301,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T19:40:00,0.13301,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T19:45:00,0.13301,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T19:50:00,0.11589735,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T19:55:00,0.10435774,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T20:00:00,0.09931999999999999,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T20:05:00,0.1148,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T20:10:00,0.11575,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T20:15:00,0.13301,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T20:20:00,0.1148,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T20:25:00,0.09375,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T20:30:00,0.09375,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T20:35:00,0.1148,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T20:40:00,0.11486257000000001,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T20:45:00,0.09931999999999999,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T20:50:00,0.09931999999999999,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T20:55:00,0.0947,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T21:00:00,0.08574996,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T21:05:00,0.13898,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T21:10:00,0.13301,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T21:15:00,0.11575,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T21:20:00,0.0947,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T21:25:00,0.08555,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T21:30:00,0.08555,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T21:35:00,0.08555,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T21:40:00,0.08575,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T21:45:00,0.06671196,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T21:50:00,0.06272992,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T21:55:00,0.06161992,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T22:00:00,0.05975,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T22:05:00,0.06522996,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T22:10:00,0.06662376,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T22:15:00,0.08555,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T22:20:00,0.08575,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T22:25:00,0.08555,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T22:30:00,0.08555,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T22:35:00,0.13898,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T22:40:00,0.09375,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T22:45:00,0.08575,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T22:50:00,0.08575,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T22:55:00,0.08575,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T23:00:00,0.09375,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T23:05:00,0.08555,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T23:10:00,0.08575,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T23:15:00,0.09375,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T23:20:00,0.08555,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T23:25:00,0.08555,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T23:30:00,0.08555,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T23:35:00,0.06583952,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T23:40:00,0.08555,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T23:45:00,0.08555,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T23:50:00,0.08555,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-14T23:55:00,0.0627298,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T00:00:00,0.06273,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T00:05:00,0.09942000000000001,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T00:10:00,0.09375,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T00:15:00,0.08575,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T00:20:00,0.09375,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T00:25:00,0.09375,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T00:30:00,0.09375,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T00:35:00,0.09375,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T00:40:00,0.13898,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T00:45:00,0.06927330000000001,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T00:50:00,0.08575,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T00:55:00,0.08575,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T01:00:00,0.09375,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T01:05:00,0.08575,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T01:10:00,0.09375,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T01:15:00,0.08575,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T01:20:00,0.09835998,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T01:25:00,0.13898,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T01:30:00,0.13898,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T01:35:00,0.13898,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T01:40:00,0.09375,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T01:45:00,0.08575,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T01:50:00,0.09375,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T01:55:00,0.08555,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T02:00:00,0.08555,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T02:05:00,0.08555,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T02:10:00,0.08555,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T02:15:00,0.05975,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T02:20:00,0.08555,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T02:25:00,0.08555,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T02:30:00,0.08555,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T02:35:00,0.05975,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T02:40:00,0.05975,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T02:45:00,0.06383371,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T02:50:00,0.07082174999999999,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T02:55:00,0.08555,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T03:00:00,0.06464274,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T03:05:00,0.08555,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T03:10:00,0.08575,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
2024-02-15T03:15:00,0.08575002000000001,HOLD,No price signal or SoC constraint,90.7,0.000,0.0000,260.7962
